pk_tiempo,vch_centro,SEDE,RFFProcesado,RFFProcesadoPropios,RFFProcesadoTerceros,CPOObtenido,CPOObtenidoPropios,CPOObtenidoTerceros,FECHA,PLANTACION
20201216,3006,NH,149.552,17.15,132.402,39.63,6.00705,33.62295,2020-12-16,Nuevo Horizonte
20201216,3702,SH,846.784,814.144,32.64,219.576,209.08344,10.49256,2020-12-16,Shanuzi
20201217,3002,PW,1260.54,1106.75,153.79,326.87,280.27848,46.59152,2020-12-17,Palmawasi
20201217,3006,NH,255.665,30.76,224.905,63.76,9.66463,54.09537,2020-12-17,Nuevo Horizonte
20201217,3702,SH,794.676,751.976,42.7,205.267,195.45821,9.80879,2020-12-17,Shanuzi
20201218,3002,PW,1243.85,1066.8,177.05,323.09,277.03728,46.05272,2020-12-18,Palmawasi
20201218,3006,NH,306.288,34.22,272.068,76.5,11.59574,64.90426,2020-12-18,Nuevo Horizonte
20201218,3702,SH,554.94,499.2,55.74,142.108,135.31729,6.79071,2020-12-18,Shanuzi
20201219,3002,PW,1182.85,1036.3,146.55,306.56,262.86344,43.69656,2020-12-19,Palmawasi
20201219,3006,NH,304.906,21.88,283.026,74.07,11.22741,62.84259,2020-12-19,Nuevo Horizonte
20201219,3702,SH,897.6,857.82,39.78,232.693,221.57364,11.11936,2020-12-19,Shanuzi
20201220,3002,PW,694.61,694.61,0.0,180.56,154.82327,25.73673,2020-12-20,Palmawasi
20201220,3702,SH,1071.301,1071.301,0.0,272.869,259.82981,13.03919,2020-12-20,Shanuzi
20201221,3002,PW,1204.22,1067.68,136.54,313.75,269.02859,44.72141,2020-12-21,Palmawasi
20201221,3006,NH,0.0,25.23,-25.23,0.0,0.0,0.0,2020-12-21,Nuevo Horizonte
20201221,3702,SH,458.799,448.679,10.12,118.61,112.94216,5.66784,2020-12-21,Shanuzi
20201222,3002,PW,1015.74,837.3,178.44,263.62,226.04403,37.57597,2020-12-22,Palmawasi
20201222,3006,NH,150.615,27.88,122.735,33.57,5.08848,28.48152,2020-12-22,Nuevo Horizonte
20201222,3702,SH,1073.32,1031.56,41.76,277.97,264.68706,13.28294,2020-12-22,Shanuzi
20201223,3002,PW,944.33,847.12,97.21,247.65,212.35037,35.29963,2020-12-23,Palmawasi
20201223,3006,NH,358.868,45.82,313.048,87.31,13.2343,74.0757,2020-12-23,Nuevo Horizonte
20201223,3702,SH,744.6,728.7,15.9,193.431,184.1878,9.2432,2020-12-23,Shanuzi
20201224,3002,PW,645.99,503.38,142.61,167.92,143.98496,23.93504,2020-12-24,Palmawasi
20201224,3006,NH,258.574,9.02,249.554,59.54,9.02497,50.51503,2020-12-24,Nuevo Horizonte
20201224,3702,SH,469.09,455.58,13.51,121.812,115.99115,5.82085,2020-12-24,Shanuzi
20201225,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-25,Palmawasi
20201226,3002,PW,942.47,826.19,116.28,243.79,209.04057,34.74943,2020-12-26,Palmawasi
20201226,3006,NH,273.255,8.52,264.735,72.59,11.00307,61.58693,2020-12-26,Nuevo Horizonte
20201226,3702,SH,418.82,411.09,7.73,108.449,103.26671,5.18229,2020-12-26,Shanuzi
20201227,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-27,Palmawasi
20201227,3702,SH,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-27,Shanuzi
20201228,3002,PW,1049.27,933.3,115.97,272.47,233.63257,38.83743,2020-12-28,Palmawasi
20201228,3006,NH,200.248,40.41,159.838,46.41,7.03475,39.37525,2020-12-28,Nuevo Horizonte
20201228,3702,SH,498.2,485.0,13.2,129.135,122.96422,6.17078,2020-12-28,Shanuzi
20201229,3002,PW,1136.33,901.37,234.96,295.41,253.30274,42.10726,2020-12-29,Palmawasi
20201229,3006,NH,304.715,33.19,271.525,73.1,11.08038,62.01962,2020-12-29,Nuevo Horizonte
20201229,3702,SH,1107.7,1084.88,22.82,289.483,275.6499,13.8331,2020-12-29,Shanuzi
20201230,3002,PW,1324.4,1127.46,196.94,344.9,295.73852,49.16148,2020-12-30,Palmawasi
20201230,3006,NH,320.125,64.14,255.985,73.59,11.15465,62.43535,2020-12-30,Nuevo Horizonte
20201230,3702,SH,1018.5,998.52,19.98,268.998,256.14379,12.85421,2020-12-30,Shanuzi
20201231,3002,PW,668.73,451.92,216.81,174.5,149.62705,24.87295,2020-12-31,Palmawasi
20201231,3006,NH,206.717,2.33,204.387,41.05,6.22229,34.82771,2020-12-31,Nuevo Horizonte
20201231,3702,SH,378.301,357.281,21.02,99.953,95.17669,4.77631,2020-12-31,Shanuzi
20210101,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01,Palmawasi
20210102,3002,PW,986.68,805.13,181.55,256.0,221.23837,34.76163,2021-01-02,Palmawasi
20210102,3006,NH,353.753,38.05,315.703,88.94,10.47404,78.46596,2021-01-02,Nuevo Horizonte
20210102,3702,SH,583.2,572.7,10.5,148.973,143.3593,5.6137,2021-01-02,Shanuzi
20210103,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-03,Palmawasi
20210104,3002,PW,1140.74,1071.84,68.9,292.2,252.52286,39.67714,2021-01-04,Palmawasi
20210104,3006,NH,141.364,10.08,131.284,32.13,3.7838,28.3462,2021-01-04,Nuevo Horizonte
20210104,3702,SH,325.299,306.159,19.14,86.131,82.88535,3.24565,2021-01-04,Shanuzi
20210105,3002,PW,997.48,875.15,122.33,254.6,220.02847,34.57153,2021-01-05,Palmawasi
20210105,3006,NH,0.0,27.27,-27.27,0.0,0.0,0.0,2021-01-05,Nuevo Horizonte
20210105,3702,SH,849.32,849.32,0.0,221.395,213.05224,8.34276,2021-01-05,Shanuzi
20210106,3002,PW,954.52,817.2,137.32,240.0,207.41097,32.58903,2021-01-06,Palmawasi
20210106,3006,NH,279.655,50.89,228.765,62.32,7.33913,54.98087,2021-01-06,Nuevo Horizonte
20210106,3702,SH,1003.12,990.63,12.49,249.116,239.72864,9.38736,2021-01-06,Shanuzi
20210107,3002,PW,1053.08,933.18,119.9,265.1,229.1027,35.9973,2021-01-07,Palmawasi
20210107,3006,NH,290.992,38.18,252.812,68.53,8.07045,60.45955,2021-01-07,Nuevo Horizonte
20210107,3702,SH,784.4,755.26,29.14,196.228,188.8336,7.3944,2021-01-07,Shanuzi
20210108,3002,PW,1011.21,813.19,198.02,254.9,220.28773,34.61227,2021-01-08,Palmawasi
20210108,3006,NH,287.52,66.93,220.59,74.63,8.78882,65.84118,2021-01-08,Nuevo Horizonte
20210108,3702,SH,736.7,717.66,19.04,171.827,165.3521,6.4749,2021-01-08,Shanuzi
20210109,3002,PW,1019.67,832.92,186.75,295.0,254.94265,40.05735,2021-01-09,Palmawasi
20210109,3006,NH,341.229,44.64,296.589,84.71,9.9759,74.7341,2021-01-09,Nuevo Horizonte
20210109,3702,SH,903.861,864.651,39.21,223.721,215.29059,8.43041,2021-01-09,Shanuzi
20210110,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-10,Palmawasi
20210110,3702,SH,198.799,183.729,15.07,49.336,47.47689,1.85911,2021-01-10,Shanuzi
20210111,3002,PW,848.16,650.23,197.93,212.47,183.6192,28.8508,2021-01-11,Palmawasi
20210111,3006,NH,241.695,36.07,205.625,53.91,6.34873,47.56127,2021-01-11,Nuevo Horizonte
20210111,3702,SH,959.3,925.58,33.72,237.477,228.52823,8.94877,2021-01-11,Shanuzi
20210112,3002,PW,1117.88,943.95,173.93,282.47,244.11407,38.35593,2021-01-12,Palmawasi
20210112,3006,NH,373.25,70.12,303.13,86.92,10.23616,76.68384,2021-01-12,Nuevo Horizonte
20210112,3702,SH,911.6,853.87,57.73,228.374,219.76826,8.60574,2021-01-12,Shanuzi
20210113,3002,PW,1122.33,945.13,177.2,286.91,247.95117,38.95883,2021-01-13,Palmawasi
20210113,3006,NH,233.972,24.88,209.092,58.63,6.90458,51.72542,2021-01-13,Nuevo Horizonte
20210113,3702,SH,1027.539,990.079,37.46,266.365,256.32765,10.03735,2021-01-13,Shanuzi
20210114,3002,PW,1143.66,967.55,176.11,298.09,257.61307,40.47693,2021-01-14,Palmawasi
20210114,3006,NH,298.795,19.31,279.485,68.7,8.09047,60.60953,2021-01-14,Nuevo Horizonte
20210114,3702,SH,964.6,885.43,79.17,243.123,233.96147,9.16153,2021-01-14,Shanuzi
20210115,3002,PW,1008.97,798.8,210.17,256.99,222.09394,34.89606,2021-01-15,Palmawasi
20210115,3006,NH,232.245,24.45,207.795,60.52,7.12715,53.39285,2021-01-15,Nuevo Horizonte
20210115,3702,SH,1080.7,981.54,99.16,269.583,259.42439,10.15861,2021-01-15,Shanuzi
20210116,3002,PW,1133.94,1045.15,88.79,258.36,223.27791,35.08209,2021-01-16,Palmawasi
20210116,3006,NH,258.379,48.86,209.519,59.64,7.02352,52.61648,2021-01-16,Nuevo Horizonte
20210116,3702,SH,1040.0,972.86,67.14,266.069,256.04281,10.02619,2021-01-16,Shanuzi
20210117,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-17,Palmawasi
20210117,3702,SH,957.431,953.411,4.02,258.255,248.52326,9.73174,2021-01-17,Shanuzi
20210118,3002,PW,879.56,792.21,87.35,215.84,186.5316,29.3084,2021-01-18,Palmawasi
20210118,3006,NH,117.612,0.0,117.612,25.44,2.99595,22.44405,2021-01-18,Nuevo Horizonte
20210118,3702,SH,155.999,112.589,43.41,42.048,40.46352,1.58448,2021-01-18,Shanuzi
20210119,3002,PW,1225.05,1107.55,117.5,300.58,259.76496,40.81504,2021-01-19,Palmawasi
20210119,3006,NH,274.077,44.75,229.327,67.06,7.89734,59.16266,2021-01-19,Nuevo Horizonte
20210119,3702,SH,885.5,843.76,41.74,232.825,224.05153,8.77347,2021-01-19,Shanuzi
20210120,3002,PW,1125.01,999.33,125.68,281.54,243.31035,38.22965,2021-01-20,Palmawasi
20210120,3006,NH,293.969,50.06,243.909,66.74,7.85965,58.88035,2021-01-20,Nuevo Horizonte
20210120,3702,SH,1006.43,989.88,16.55,262.638,252.7411,9.8969,2021-01-20,Shanuzi
20210121,3002,PW,1194.84,1031.15,163.69,298.25,257.75134,40.49866,2021-01-21,Palmawasi
20210121,3006,NH,301.288,18.36,282.928,69.27,8.1576,61.1124,2021-01-21,Nuevo Horizonte
20210121,3702,SH,906.539,879.909,26.63,236.52,227.60729,8.91271,2021-01-21,Shanuzi
20210122,3002,PW,1001.76,880.05,121.71,250.6,216.57162,34.02838,2021-01-22,Palmawasi
20210122,3702,SH,721.36,706.35,15.01,180.312,173.51736,6.79464,2021-01-22,Shanuzi
20210123,3002,PW,907.29,746.21,161.08,230.08,198.83798,31.24202,2021-01-23,Palmawasi
20210123,3006,NH,194.486,25.14,169.346,42.4,4.99325,37.40675,2021-01-23,Nuevo Horizonte
20210123,3702,SH,1087.8,1064.72,23.08,268.846,258.71516,10.13084,2021-01-23,Shanuzi
20210124,3002,PW,586.96,586.96,0.0,147.18,127.19478,19.98522,2021-01-24,Palmawasi
20210124,3702,SH,934.861,920.021,14.84,235.73,226.84706,8.88294,2021-01-24,Shanuzi
20210125,3002,PW,914.68,836.38,78.3,227.8,196.86758,30.93242,2021-01-25,Palmawasi
20210125,3006,NH,180.166,0.0,180.166,46.06,5.42427,40.63573,2021-01-25,Nuevo Horizonte
20210125,3702,SH,746.201,734.061,12.14,187.597,180.52784,7.06916,2021-01-25,Shanuzi
20210126,3002,PW,1056.87,912.17,144.7,270.05,233.38055,36.66945,2021-01-26,Palmawasi
20210126,3006,NH,118.411,0.0,118.411,31.61,3.72256,27.88744,2021-01-26,Nuevo Horizonte
20210126,3702,SH,347.579,335.159,12.42,87.019,83.73989,3.27911,2021-01-26,Shanuzi
20210127,3002,PW,1066.66,876.47,190.19,267.25,230.96076,36.28924,2021-01-27,Palmawasi
20210127,3006,NH,198.655,25.55,173.105,50.8,5.98248,44.81752,2021-01-27,Nuevo Horizonte
20210127,3702,SH,1023.75,992.99,30.76,256.585,246.91619,9.66881,2021-01-27,Shanuzi
20210128,3002,PW,1092.26,902.47,189.79,270.97,234.17563,36.79437,2021-01-28,Palmawasi
20210128,3006,NH,230.412,0.0,230.412,60.33,7.10478,53.22522,2021-01-28,Nuevo Horizonte
20210128,3702,SH,992.25,957.54,34.71,248.972,239.59007,9.38193,2021-01-28,Shanuzi
20210129,3002,PW,1008.93,903.32,105.61,249.76,215.84568,33.91432,2021-01-29,Palmawasi
20210129,3006,NH,247.12,0.0,247.12,60.64,7.14129,53.49871,2021-01-29,Nuevo Horizonte
20210129,3702,SH,858.0,820.16,37.84,218.898,210.64934,8.24866,2021-01-29,Shanuzi
20210130,3002,PW,983.11,839.31,143.8,247.0,213.46046,33.53954,2021-01-30,Palmawasi
20210130,3006,NH,165.339,2.3,163.039,42.37,4.98971,37.38029,2021-01-30,Nuevo Horizonte
20210130,3702,SH,1043.4,988.75,54.65,264.815,254.83606,9.97894,2021-01-30,Shanuzi
20210131,3002,PW,433.68,433.68,0.0,108.0,93.33494,14.66506,2021-01-31,Palmawasi
20210131,3702,SH,609.541,605.301,4.24,160.573,154.52218,6.05082,2021-01-31,Shanuzi
20210201,3002,PW,771.93,693.03,78.9,192.15,165.68906,26.46094,2021-02-01,Palmawasi
20210201,3006,NH,172.371,36.24,136.131,40.02,7.22384,32.79616,2021-02-01,Nuevo Horizonte
20210201,3702,SH,303.363,289.573,13.79,80.372,75.40187,4.97013,2021-02-01,Shanuzi
20210202,3002,PW,787.45,657.95,129.5,196.45,169.3969,27.0531,2021-02-02,Palmawasi
20210202,3006,NH,311.768,63.45,248.318,80.79,14.58305,66.20695,2021-02-02,Nuevo Horizonte
20210202,3702,SH,953.696,910.146,43.55,249.652,234.21376,15.43824,2021-02-02,Shanuzi
20210203,3002,PW,1008.77,899.73,109.04,254.35,219.3235,35.0265,2021-02-03,Palmawasi
20210203,3006,NH,0.0,36.01,-36.01,0.0,0.0,0.0,2021-02-03,Nuevo Horizonte
20210203,3702,SH,954.44,900.97,53.47,258.744,242.74352,16.00048,2021-02-03,Shanuzi
20210204,3002,PW,1092.48,975.36,117.12,270.0,232.81835,37.18165,2021-02-04,Palmawasi
20210204,3006,NH,0.0,38.63,-38.63,0.0,0.0,0.0,2021-02-04,Nuevo Horizonte
20210204,3702,SH,793.06,738.17,54.89,214.206,200.95971,13.24629,2021-02-04,Shanuzi
20210205,3002,PW,817.82,730.77,87.05,202.0,174.18261,27.81739,2021-02-05,Palmawasi
20210205,3006,NH,180.635,64.73,115.905,43.41,7.83575,35.57425,2021-02-05,Nuevo Horizonte
20210205,3702,SH,916.9,895.37,21.53,235.488,220.92565,14.56235,2021-02-05,Shanuzi
20210206,3002,PW,753.31,626.68,126.63,188.0,162.11055,25.88945,2021-02-06,Palmawasi
20210206,3006,NH,210.878,63.71,147.168,54.2,9.78341,44.41659,2021-02-06,Nuevo Horizonte
20210206,3702,SH,905.941,885.161,20.78,237.5,222.81323,14.68677,2021-02-06,Shanuzi
20210207,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-07,Palmawasi
20210207,3006,NH,123.292,0.0,123.292,32.85,5.92961,26.92039,2021-02-07,Nuevo Horizonte
20210207,3702,SH,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-07,Shanuzi
20210208,3002,PW,539.91,424.61,115.3,134.0,115.54688,18.45312,2021-02-08,Palmawasi
20210208,3006,NH,163.441,36.39,127.051,41.34,7.4621,33.8779,2021-02-08,Nuevo Horizonte
20210208,3702,SH,157.859,138.439,19.42,41.808,39.22263,2.58537,2021-02-08,Shanuzi
20210209,3002,PW,589.66,468.75,120.91,146.85,126.62731,20.22269,2021-02-09,Palmawasi
20210209,3006,NH,240.987,28.65,212.337,53.74,9.70037,44.03963,2021-02-09,Nuevo Horizonte
20210209,3702,SH,640.68,583.18,57.5,170.08,159.56242,10.51758,2021-02-09,Shanuzi
20210210,3002,PW,581.03,411.22,169.81,144.99,125.02345,19.96655,2021-02-10,Palmawasi
20210210,3006,NH,223.679,36.24,187.439,57.12,10.31048,46.80952,2021-02-10,Nuevo Horizonte
20210210,3702,SH,808.62,773.03,35.59,217.071,203.64754,13.42346,2021-02-10,Shanuzi
20210211,3002,PW,954.84,852.29,102.55,238.25,205.44063,32.80937,2021-02-11,Palmawasi
20210211,3006,NH,221.69,29.12,192.57,56.41,10.18232,46.22768,2021-02-11,Nuevo Horizonte
20210211,3702,SH,682.62,653.71,28.91,178.844,167.78446,11.05954,2021-02-11,Shanuzi
20210212,3002,PW,928.64,766.72,161.92,234.44,202.15531,32.28469,2021-02-12,Palmawasi
20210212,3006,NH,218.317,40.45,177.867,50.49,9.11373,41.37627,2021-02-12,Nuevo Horizonte
20210212,3702,SH,566.1,503.88,62.22,147.707,138.57294,9.13406,2021-02-12,Shanuzi
20210213,3002,PW,1103.28,961.15,142.13,276.95,238.81126,38.13874,2021-02-13,Palmawasi
20210213,3006,NH,196.628,12.21,184.418,49.14,8.87005,40.26995,2021-02-13,Nuevo Horizonte
20210213,3702,SH,914.581,851.301,63.28,238.857,224.08631,14.77069,2021-02-13,Shanuzi
20210214,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-14,Palmawasi
20210214,3702,SH,146.639,128.669,17.97,38.085,35.72986,2.35514,2021-02-14,Shanuzi
20210215,3002,PW,962.84,886.95,75.89,240.69,207.54462,33.14538,2021-02-15,Palmawasi
20210215,3006,NH,172.594,0.0,172.594,41.9,7.56319,34.33681,2021-02-15,Nuevo Horizonte
20210215,3702,SH,957.18,930.4,26.78,247.606,232.29428,15.31172,2021-02-15,Shanuzi
20210216,3002,PW,902.06,766.7,135.36,226.89,195.64502,31.24498,2021-02-16,Palmawasi
20210216,3006,NH,176.659,2.12,174.539,44.3,7.9964,36.3036,2021-02-16,Nuevo Horizonte
20210216,3702,SH,816.659,783.639,33.02,204.434,191.792,12.642,2021-02-16,Shanuzi
20210217,3002,PW,982.88,826.09,156.79,245.19,211.42493,33.76507,2021-02-17,Palmawasi
20210217,3006,NH,149.514,0.0,149.514,36.79,6.6408,30.1492,2021-02-17,Nuevo Horizonte
20210217,3702,SH,734.541,683.561,50.98,191.626,179.77603,11.84997,2021-02-17,Shanuzi
20210218,3002,PW,755.99,640.72,115.27,189.0,162.97284,26.02716,2021-02-18,Palmawasi
20210218,3006,NH,255.168,71.85,183.318,61.98,11.18774,50.79226,2021-02-18,Nuevo Horizonte
20210218,3702,SH,775.75,698.04,77.71,202.458,189.93819,12.51981,2021-02-18,Shanuzi
20210219,3002,PW,794.68,616.38,178.3,198.69,171.32843,27.36157,2021-02-19,Palmawasi
20210219,3006,NH,236.86,35.1,201.76,55.35,9.99099,45.35901,2021-02-19,Nuevo Horizonte
20210219,3702,SH,679.45,618.63,60.82,176.856,165.91939,10.93661,2021-02-19,Shanuzi
20210220,3002,PW,908.56,794.72,113.84,227.0,195.73987,31.26013,2021-02-20,Palmawasi
20210220,3006,NH,244.251,27.31,216.941,61.91,11.1751,50.7349,2021-02-20,Nuevo Horizonte
20210220,3702,SH,743.65,691.17,52.48,195.641,183.54275,12.09825,2021-02-20,Shanuzi
20210221,3002,PW,557.39,557.39,0.0,140.0,120.72062,19.27938,2021-02-21,Palmawasi
20210221,3702,SH,720.081,712.271,7.81,192.546,180.63914,11.90686,2021-02-21,Shanuzi
20210222,3002,PW,867.02,767.17,99.85,217.98,187.96201,30.01799,2021-02-22,Palmawasi
20210222,3006,NH,132.285,62.83,69.455,30.91,5.57943,25.33057,2021-02-22,Nuevo Horizonte
20210222,3702,SH,394.639,346.763,47.876,103.834,97.413,6.421,2021-02-22,Shanuzi
20210223,3002,PW,1001.42,835.22,166.2,250.0,215.57254,34.42746,2021-02-23,Palmawasi
20210223,3006,NH,230.029,35.67,194.359,56.52,10.20218,46.31782,2021-02-23,Nuevo Horizonte
20210223,3702,SH,920.48,846.71,73.77,244.328,229.21899,15.10901,2021-02-23,Shanuzi
20210224,3002,PW,952.45,798.4,154.05,244.16,210.53677,33.62323,2021-02-24,Palmawasi
20210224,3006,NH,255.327,26.04,229.287,62.46,11.27438,51.18562,2021-02-24,Nuevo Horizonte
20210224,3702,SH,642.6,621.79,20.81,163.927,153.78991,10.13709,2021-02-24,Shanuzi
20210225,3002,PW,1191.37,1059.0,132.37,297.84,256.8245,41.0155,2021-02-25,Palmawasi
20210225,3006,NH,250.335,26.04,224.295,58.99,10.64803,48.34197,2021-02-25,Nuevo Horizonte
20210225,3702,SH,823.22,745.552,77.668,218.429,204.92156,13.50744,2021-02-25,Shanuzi
20210226,3002,PW,997.34,846.93,150.41,254.0,219.0217,34.9783,2021-02-26,Palmawasi
20210226,3006,NH,240.36,42.73,197.63,60.15,10.85741,49.29259,2021-02-26,Nuevo Horizonte
20210226,3702,SH,386.9,323.33,63.57,103.14,96.76192,6.37808,2021-02-26,Shanuzi
20210227,3002,PW,865.14,782.84,82.3,217.0,187.11697,29.88303,2021-02-27,Palmawasi
20210227,3006,NH,268.181,64.49,203.691,65.89,11.89352,53.99648,2021-02-27,Nuevo Horizonte
20210227,3702,SH,996.4,912.93,83.47,262.27,246.05147,16.21853,2021-02-27,Shanuzi
20210228,3002,PW,272.73,272.73,0.0,69.0,59.49802,9.50198,2021-02-28,Palmawasi
20210228,3702,SH,676.761,670.691,6.07,179.955,168.82675,11.12825,2021-02-28,Shanuzi
20210301,3002,PW,380.1,293.84,86.26,96.0,80.5688,15.4312,2021-03-01,Palmawasi
20210301,3006,NH,155.135,26.27,128.865,40.27,6.94915,33.32085,2021-03-01,Nuevo Horizonte
20210301,3702,SH,0.0,-39.63,39.63,0.0,0.0,0.0,2021-03-01,Shanuzi
20210302,3002,PW,720.64,596.85,123.79,180.07,151.12525,28.94475,2021-03-02,Palmawasi
20210302,3006,NH,221.564,28.2,193.364,54.94,9.48066,45.45934,2021-03-02,Nuevo Horizonte
20210302,3702,SH,591.993,577.273,14.72,154.141,145.71801,8.42299,2021-03-02,Shanuzi
20210303,3002,PW,756.22,604.84,151.38,190.0,159.45909,30.54091,2021-03-03,Palmawasi
20210303,3006,NH,226.714,62.34,164.374,55.62,9.59801,46.02199,2021-03-03,Nuevo Horizonte
20210303,3702,SH,739.68,650.26,89.42,192.975,182.42994,10.54506,2021-03-03,Shanuzi
20210304,3002,PW,880.79,744.4,136.39,223.0,187.15461,35.84539,2021-03-04,Palmawasi
20210304,3006,NH,284.496,33.85,250.646,72.34,12.48328,59.85672,2021-03-04,Nuevo Horizonte
20210304,3702,SH,836.0,772.79,63.21,217.743,205.8445,11.8985,2021-03-04,Shanuzi
20210305,3002,PW,720.26,578.02,142.24,179.5,150.64688,28.85312,2021-03-05,Palmawasi
20210305,3006,NH,247.083,26.55,220.533,62.07,10.71104,51.35896,2021-03-05,Nuevo Horizonte
20210305,3702,SH,808.5,765.416,43.084,211.144,199.6061,11.5379,2021-03-05,Shanuzi
20210306,3002,PW,446.77,319.77,127.0,112.0,93.99694,18.00306,2021-03-06,Palmawasi
20210306,3006,NH,185.493,0.0,185.493,47.09,8.12604,38.96396,2021-03-06,Nuevo Horizonte
20210306,3702,SH,885.5,851.68,33.82,232.308,219.6136,12.6944,2021-03-06,Shanuzi
20210307,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-07,Palmawasi
20210307,3702,SH,581.757,573.847,7.91,145.447,137.49909,7.94791,2021-03-07,Shanuzi
20210308,3002,PW,653.28,565.22,88.06,166.55,139.77848,26.77152,2021-03-08,Palmawasi
20210308,3006,NH,159.312,51.04,108.272,39.06,6.74035,32.31965,2021-03-08,Nuevo Horizonte
20210308,3702,SH,141.543,134.163,7.38,35.549,33.60644,1.94256,2021-03-08,Shanuzi
20210309,3002,PW,744.84,617.98,126.86,184.69,155.00263,29.68737,2021-03-09,Palmawasi
20210309,3006,NH,104.939,36.11,68.829,25.76,4.44525,21.31475,2021-03-09,Nuevo Horizonte
20210309,3702,SH,574.04,526.13,47.91,149.721,141.53954,8.18146,2021-03-09,Shanuzi
20210310,3002,PW,879.16,709.28,169.88,218.45,183.33599,35.11401,2021-03-10,Palmawasi
20210310,3006,NH,268.496,69.52,198.976,63.91,11.02856,52.88144,2021-03-10,Nuevo Horizonte
20210310,3702,SH,639.16,600.44,38.72,166.485,157.38748,9.09752,2021-03-10,Shanuzi
20210310,3D02,TY,36.0,0.0,36.0,7.0,0.0,7.0,2021-03-10,Tulumayo
20210311,3002,PW,817.81,669.05,148.76,204.45,171.58637,32.86363,2021-03-11,Palmawasi
20210311,3006,NH,251.171,63.62,187.551,62.56,10.7956,51.7644,2021-03-11,Nuevo Horizonte
20210311,3702,SH,953.59,894.13,59.46,248.971,235.36606,13.60494,2021-03-11,Shanuzi
20210311,3D02,TY,32.0,0.0,32.0,5.5,0.0,5.5,2021-03-11,Tulumayo
20210312,3002,PW,823.53,670.74,152.79,206.67,173.44953,33.22047,2021-03-12,Palmawasi
20210312,3006,NH,287.263,58.73,228.533,69.07,11.91899,57.15101,2021-03-12,Nuevo Horizonte
20210312,3702,SH,995.5,931.378,64.122,266.628,252.0582,14.5698,2021-03-12,Shanuzi
20210313,3002,PW,700.34,542.41,157.93,175.0,146.87021,28.12979,2021-03-13,Palmawasi
20210313,3006,NH,277.992,63.86,214.132,73.63,12.70588,60.92412,2021-03-13,Nuevo Horizonte
20210313,3702,SH,1014.196,979.196,35.0,268.571,253.89502,14.67598,2021-03-13,Shanuzi
20210313,3D02,TY,34.0,0.0,34.0,6.25,0.0,6.25,2021-03-13,Tulumayo
20210314,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-14,Palmawasi
20210314,3702,SH,1056.261,1056.261,0.0,278.572,263.34952,15.22248,2021-03-14,Shanuzi
20210314,3D02,TY,34.0,0.0,34.0,6.25,0.0,6.25,2021-03-14,Tulumayo
20210315,3002,PW,567.12,502.69,64.43,142.0,119.17469,22.82531,2021-03-15,Palmawasi
20210315,3006,NH,158.737,0.0,158.737,38.57,6.65579,31.91421,2021-03-15,Nuevo Horizonte
20210315,3702,SH,553.257,532.527,20.73,145.449,137.50099,7.94801,2021-03-15,Shanuzi
20210315,3D02,TY,66.0,0.0,66.0,12.0,0.0,12.0,2021-03-15,Tulumayo
20210316,3002,PW,853.08,777.81,75.27,212.88,178.66132,34.21868,2021-03-16,Palmawasi
20210316,3006,NH,236.554,60.51,176.044,52.26,9.01819,43.24181,2021-03-16,Nuevo Horizonte
20210316,3702,SH,777.732,756.832,20.9,206.484,195.20075,11.28325,2021-03-16,Shanuzi
20210317,3002,PW,835.05,665.69,169.36,209.59,175.90016,33.68984,2021-03-17,Palmawasi
20210317,3006,NH,227.007,71.21,155.797,58.71,10.13123,48.57877,2021-03-17,Nuevo Horizonte
20210317,3702,SH,829.5,760.018,69.482,209.189,197.75793,11.43107,2021-03-17,Shanuzi
20210318,3002,PW,861.57,710.15,151.42,217.15,182.24495,34.90505,2021-03-18,Palmawasi
20210318,3006,NH,268.655,26.5,242.155,68.4,11.80337,56.59663,2021-03-18,Nuevo Horizonte
20210318,3702,SH,769.768,714.578,55.19,203.713,192.58117,11.13183,2021-03-18,Shanuzi
20210319,3002,PW,834.89,670.21,164.68,208.75,175.19518,33.55482,2021-03-19,Palmawasi
20210319,3006,NH,235.039,55.97,179.069,63.32,10.92675,52.39325,2021-03-19,Nuevo Horizonte
20210319,3702,SH,781.733,713.613,68.12,199.327,188.43484,10.89216,2021-03-19,Shanuzi
20210319,3D02,TY,34.0,0.0,34.0,6.24,0.0,6.24,2021-03-19,Tulumayo
20210320,3002,PW,899.23,764.93,134.3,224.79,188.65689,36.13311,2021-03-20,Palmawasi
20210320,3006,NH,244.822,18.84,225.982,60.14,10.378,49.762,2021-03-20,Nuevo Horizonte
