FECHA,PLANTACION,VERDES,MADUROS,SMADUROS,PEDUNCULO,ESCOBAJO,MALFORMADOA,MALFORMADOB,Peso,Racimos
2023-05-23,Shanuzi,8.0,708.0,32.0,0.0,17.0,51.0,43.0,594897.03556,39972.0
2023-05-24,Nuevo Horizonte,,,,,,,,22536.996010000003,1433.0
2023-05-24,Palmawasi,19.0,1606.0,80.0,0.0,0.0,108.0,19.0,562963.8060600001,32465.0
2023-05-24,Shanuzi,11.0,1238.0,38.0,3.0,29.0,231.0,231.0,725221.53608,48389.0
2023-05-25,Nuevo Horizonte,,,,,,,,29535.574480000003,1878.0
2023-05-25,Palmawasi,31.0,2554.0,180.0,0.0,0.0,86.0,10.0,583812.71728,34904.0
2023-05-25,Shanuzi,12.0,1120.0,34.0,0.0,7.0,81.0,79.0,720146.5621399999,47420.0
2023-05-26,Nuevo Horizonte,,,,,,,,26652.23635,1696.0
2023-05-26,Palmawasi,26.0,2355.0,87.0,0.0,0.0,54.0,11.0,548178.80439,32866.0
2023-05-26,Shanuzi,4.0,785.0,16.0,0.0,13.0,58.0,50.0,691331.35253,45614.0
2023-05-27,Nuevo Horizonte,,,,,,,,22706.86125,1457.0
2023-05-27,Palmawasi,15.0,1255.0,74.0,0.0,0.0,17.0,4.0,535612.7723,31730.0
2023-05-27,Shanuzi,14.0,1141.0,32.0,1.0,18.0,109.0,88.0,721315.77501,47690.0
2023-05-29,Nuevo Horizonte,,,,,,,,27646.8103,1711.0
2023-05-29,Palmawasi,69.0,2874.0,192.0,0.0,0.0,132.0,14.0,611330.93359,33914.0
2023-05-29,Shanuzi,30.0,1500.0,48.0,0.0,15.0,74.0,92.0,647185.93105,43092.0
2023-05-30,Nuevo Horizonte,,,,,,,,26030.98267,1611.0
2023-05-30,Palmawasi,21.0,1413.0,63.0,0.0,0.0,38.0,4.0,671751.50914,36780.0
2023-05-30,Shanuzi,20.0,2686.0,121.0,3.0,30.0,82.0,98.0,759764.34995,50195.0
2023-05-31,Nuevo Horizonte,,,,,,,,26273.93543,1632.0
2023-05-31,Palmawasi,35.0,2689.0,165.0,2.0,0.0,81.0,7.0,474414.04067,26158.0
2023-05-31,Shanuzi,40.0,1782.0,96.0,4.0,13.0,132.0,75.0,735573.45006,50349.0
2023-06-01,Nuevo Horizonte,,,,,,,,20388.566000000003,1276.0
2023-06-01,Palmawasi,20.0,1210.0,38.0,0.0,0.0,19.0,3.0,615841.67846,33392.0
2023-06-01,Shanuzi,18.0,1669.0,84.0,0.0,5.0,55.0,98.0,626230.29517,42531.0
2023-06-02,Nuevo Horizonte,,,,,,,,35098.20425,2197.0
2023-06-02,Palmawasi,39.0,2740.0,86.0,0.0,0.0,72.0,9.0,585977.62887,27552.0
2023-06-02,Shanuzi,10.0,1317.0,63.0,8.0,21.0,46.0,70.0,703353.5945,41302.0
2023-06-03,Shanuzi,,,,,,,,140492.0958,8530.0
2023-06-05,Nuevo Horizonte,,,,,,,,26021.88495,1531.0
2023-06-05,Palmawasi,22.0,1723.0,53.0,0.0,0.0,63.0,6.0,562439.62715,32042.0
2023-06-05,Shanuzi,2.0,250.0,28.0,0.0,0.0,0.0,2.0,321585.41946,19842.0
2023-06-06,Nuevo Horizonte,,,,,,,,27279.637690000003,1605.0
2023-06-06,Palmawasi,26.0,2756.0,114.0,0.0,0.0,76.0,7.0,646597.69953,39376.0
2023-06-06,Shanuzi,7.0,1593.0,92.0,6.0,30.0,66.0,55.0,612321.37464,34834.0
2023-06-07,Nuevo Horizonte,,,,,,,,25303.60072,1573.0
2023-06-07,Palmawasi,31.0,1276.0,35.0,0.0,0.0,14.0,5.0,702264.58242,44040.0
2023-06-07,Shanuzi,15.0,1234.0,90.0,8.0,12.0,41.0,54.0,712919.89168,43394.0
2023-06-08,Nuevo Horizonte,,,,,,,,34038.41011,2116.0
2023-06-08,Palmawasi,19.0,2106.0,104.0,0.0,0.0,103.0,10.0,697043.7197,42753.0
2023-06-08,Shanuzi,13.0,974.0,36.0,0.0,7.0,55.0,82.0,652764.89893,40923.0
2023-06-09,Nuevo Horizonte,,,,,,,,21309.92586,1333.0
2023-06-09,Palmawasi,13.0,1149.0,56.0,0.0,0.0,25.0,3.0,677722.63271,38077.0
2023-06-09,Shanuzi,14.0,1425.0,114.0,0.0,8.0,66.0,56.0,667244.18898,40537.0
2023-06-10,Nuevo Horizonte,,,,,,,,33900.39318,2077.0
2023-06-10,Palmawasi,25.0,2393.0,135.0,0.0,0.0,60.0,6.0,658772.22741,34263.0
2023-06-10,Shanuzi,4.0,709.0,19.0,0.0,4.0,55.0,57.0,639552.32745,39502.0
2023-06-12,Nuevo Horizonte,,,,,,,,27486.83699,1674.0
2023-06-12,Palmawasi,16.0,1292.0,32.0,0.0,0.0,18.0,2.0,609329.89219,38003.0
2023-06-12,Shanuzi,6.0,1399.0,65.0,0.0,5.0,58.0,60.0,644753.23269,39522.0
2023-06-13,Nuevo Horizonte,,,,,,,,31566.37477,1934.0
2023-06-13,Palmawasi,40.0,2527.0,111.0,1.0,0.0,78.0,10.0,711142.64357,46014.0
2023-06-13,Shanuzi,22.0,1515.0,70.0,5.0,5.0,89.0,121.0,668514.89058,43261.0
2023-06-14,Nuevo Horizonte,,,,,,,,22799.77069,1396.0
2023-06-14,Palmawasi,14.0,2217.0,106.0,0.0,0.0,71.0,5.0,543876.63269,35806.0
2023-06-14,Shanuzi,5.0,1059.0,27.0,2.0,10.0,54.0,47.0,658964.76238,42298.0
2023-06-15,Nuevo Horizonte,,,,,,,,31683.9148,1942.0
2023-06-15,Palmawasi,24.0,2039.0,54.0,0.0,0.0,43.0,1.0,712498.2275299999,42962.0
2023-06-15,Shanuzi,19.0,1735.0,108.0,3.0,16.0,86.0,79.0,662774.53207,41828.0
2023-06-16,Nuevo Horizonte,,,,,,,,19440.32121,1189.0
2023-06-16,Palmawasi,48.0,2575.0,93.0,0.0,0.0,71.0,8.0,747443.00914,43977.0
2023-06-16,Shanuzi,9.0,1384.0,64.0,8.0,11.0,45.0,73.0,670927.89682,39931.0
2023-06-17,Nuevo Horizonte,,,,,,,,27909.69586,1707.0
2023-06-17,Palmawasi,26.0,2335.0,58.0,0.0,0.0,79.0,8.0,716126.4630100001,43231.0
2023-06-17,Shanuzi,9.0,1584.0,62.0,4.0,10.0,65.0,72.0,659423.02796,38624.0
2023-06-19,Nuevo Horizonte,,,,,,,,33980.47675,2072.0
2023-06-19,Palmawasi,22.0,2248.0,62.0,0.0,0.0,44.0,7.0,679945.15322,39896.0
2023-06-19,Shanuzi,9.0,2442.0,91.0,16.0,15.0,83.0,99.0,553291.3325,33274.0
2023-06-20,Nuevo Horizonte,,,,,,,,20007.80969,1220.0
2023-06-20,Palmawasi,31.0,2009.0,67.0,0.0,0.0,54.0,4.0,780860.9275699999,46135.0
2023-06-20,Shanuzi,3.0,3021.0,149.0,7.0,19.0,104.0,141.0,690992.6878,40793.0
2023-06-21,Nuevo Horizonte,,,,,,,,28917.71041,1768.0
2023-06-21,Palmawasi,24.0,2097.0,57.0,0.0,0.0,54.0,7.0,738844.47456,44590.0
2023-06-21,Shanuzi,12.0,2335.0,118.0,0.0,18.0,115.0,66.0,766739.70728,46085.0
2023-06-22,Nuevo Horizonte,,,,,,,,29509.88321,1825.0
2023-06-22,Palmawasi,33.0,3124.0,119.0,0.0,0.0,106.0,8.0,759421.51728,49289.0
2023-06-22,Shanuzi,23.0,2309.0,128.0,2.0,15.0,138.0,168.0,781087.66423,49073.0
2023-06-23,Nuevo Horizonte,,,,,,,,27516.60266,1696.0
2023-06-23,Palmawasi,25.0,1786.0,64.0,0.0,0.0,46.0,8.0,711701.13262,47118.0
2023-06-23,Shanuzi,10.0,1596.0,98.0,5.0,29.0,86.0,107.0,784881.19105,49098.0
2023-06-24,Nuevo Horizonte,,,,,,,,25308.69765,1568.0
2023-06-24,Palmawasi,9.0,1987.0,40.0,0.0,0.0,50.0,4.0,517255.49870999996,34506.0
2023-06-24,Shanuzi,5.0,1810.0,69.0,1.0,8.0,86.0,108.0,616135.4100200001,37847.0
2023-06-26,Nuevo Horizonte,,,,,,,,23144.9428,1437.0
2023-06-26,Palmawasi,29.0,1551.0,40.0,0.0,0.0,32.0,4.0,680309.08241,46171.0
2023-06-26,Shanuzi,14.0,2142.0,171.0,11.0,37.0,157.0,110.0,692877.58286,42918.0
2023-06-27,Nuevo Horizonte,,,,,,,,30183.45356,1874.0
2023-06-27,Palmawasi,41.0,1995.0,86.0,0.0,0.0,62.0,8.0,762844.20552,49269.0
2023-06-27,Shanuzi,11.0,1980.0,132.0,2.0,19.0,67.0,61.0,750978.49925,45490.0
2023-06-28,Nuevo Horizonte,,,,,,,,34532.190279999995,2144.0
2023-06-28,Palmawasi,26.0,1674.0,57.0,0.0,0.0,50.0,4.0,723078.46955,41255.0
2023-06-28,Shanuzi,11.0,2262.0,187.0,3.0,39.0,87.0,62.0,740564.63476,45720.0
2023-06-29,Nuevo Horizonte,,,,,,,,19818.60003,1232.0
2023-06-29,Palmawasi,23.0,2032.0,107.0,0.0,0.0,58.0,2.0,668752.11454,38241.0
2023-06-29,Shanuzi,12.0,1773.0,148.0,6.0,27.0,42.0,25.0,697157.28076,41448.0
2023-06-30,Nuevo Horizonte,,,,,,,,26227.66351,1618.0
2023-06-30,Palmawasi,26.0,1679.0,32.0,0.0,0.0,38.0,3.0,688370.26316,41313.0
2023-06-30,Shanuzi,18.0,1015.0,81.0,6.0,11.0,71.0,58.0,542315.1483,32537.0
2023-07-01,Nuevo Horizonte,,,,,,,,24610.59293,1517.0
2023-07-01,Palmawasi,31.0,2291.0,78.0,0.0,0.0,51.0,6.0,550839.12237,34010.0
2023-07-03,Nuevo Horizonte,,,,,,,,19851.9552,1386.0
2023-07-03,Palmawasi,44.0,1954.0,111.0,0.0,0.0,24.0,4.0,597477.86217,38910.0
2023-07-03,Shanuzi,3.0,747.0,32.0,0.0,5.0,38.0,36.0,285591.18474999996,17245.0
2023-07-04,Nuevo Horizonte,,,,,,,,26056.03166,1787.0
2023-07-04,Palmawasi,84.0,3111.0,144.0,0.0,0.0,59.0,7.0,690367.04688,46524.0
2023-07-04,Shanuzi,29.0,2217.0,149.0,2.0,14.0,102.0,86.0,506278.79865,35790.0
2023-07-05,Nuevo Horizonte,,,,,,,,18949.6697,1303.0
2023-07-05,Palmawasi,76.0,2105.0,68.0,0.0,0.0,49.0,10.0,606886.9965,42851.0
2023-07-05,Shanuzi,9.0,2672.0,214.0,10.0,25.0,91.0,94.0,576365.42645,38582.0
2023-07-06,Nuevo Horizonte,,,,,,,,27345.2357,1717.0
2023-07-06,Palmawasi,93.0,2326.0,118.0,0.0,0.0,54.0,5.0,616258.38092,42627.0
2023-07-06,Shanuzi,25.0,1834.0,154.0,6.0,31.0,119.0,84.0,561402.8332700001,35756.0
2023-07-07,Nuevo Horizonte,,,,,,,,20433.27742,1283.0
2023-07-07,Palmawasi,36.0,1967.0,82.0,0.0,0.0,36.0,9.0,540639.69724,33175.0
2023-07-07,Shanuzi,35.0,2620.0,193.0,6.0,40.0,157.0,140.0,635629.202,39708.0
2023-07-08,Nuevo Horizonte,,,,,,,,21058.50871,1330.0
2023-07-08,Palmawasi,55.0,2156.0,103.0,1.0,0.0,62.0,5.0,551643.65317,33293.0
2023-07-08,Shanuzi,8.0,1536.0,153.0,11.0,32.0,88.0,93.0,620539.72208,38697.0
2023-07-10,Nuevo Horizonte,,,,,,,,23431.96086,1480.0
2023-07-10,Palmawasi,32.0,1700.0,90.0,1.0,0.0,38.0,6.0,526985.96754,31808.0
2023-07-10,Shanuzi,27.0,788.0,84.0,7.0,4.0,14.0,13.0,597413.18978,37681.0
2023-07-11,Nuevo Horizonte,,,,,,,,23495.29054,1484.0
2023-07-11,Palmawasi,40.0,2116.0,74.0,0.0,0.0,57.0,5.0,592177.34841,36685.0
2023-07-11,Shanuzi,18.0,2107.0,188.0,6.0,30.0,104.0,89.0,684901.30307,43230.0
2023-07-12,Nuevo Horizonte,,,,,,,,22460.28234,1422.0
2023-07-12,Palmawasi,45.0,2419.0,107.0,0.0,0.0,64.0,8.0,578295.58979,36108.0
2023-07-12,Shanuzi,14.0,1880.0,109.0,5.0,21.0,90.0,79.0,644100.62171,41520.0
2023-07-13,Nuevo Horizonte,,,,,,,,23621.33125,1505.0
2023-07-13,Palmawasi,11.0,1136.0,29.0,0.0,0.0,19.0,1.0,571727.86177,38197.0
2023-07-13,Shanuzi,60.0,2284.0,187.0,8.0,22.0,100.0,70.0,664666.2347500001,43781.0
2023-07-14,Nuevo Horizonte,,,,,,,,20146.73332,1278.0
2023-07-14,Palmawasi,41.0,2035.0,92.0,0.0,0.0,48.0,5.0,558876.88803,37550.0
2023-07-14,Shanuzi,6.0,998.0,91.0,0.0,37.0,45.0,54.0,646071.92657,41571.0
2023-07-15,Nuevo Horizonte,,,,,,,,11143.84712,707.0
2023-07-15,Palmawasi,20.0,1781.0,74.0,0.0,0.0,32.0,8.0,527571.46735,35759.0
2023-07-15,Shanuzi,9.0,1429.0,150.0,6.0,31.0,103.0,133.0,673971.5411800001,41422.0
2023-07-17,Nuevo Horizonte,,,,,,,,28462.73942,1763.0
2023-07-17,Palmawasi,14.0,1781.0,103.0,0.0,0.0,41.0,4.0,562853.92379,37142.0
2023-07-17,Shanuzi,11.0,877.0,101.0,0.0,5.0,16.0,23.0,602085.44381,38551.0
2023-07-18,Nuevo Horizonte,,,,,,,,27671.65928,1714.0
2023-07-18,Palmawasi,23.0,1379.0,71.0,0.0,0.0,49.0,1.0,641800.55569,43281.0
2023-07-18,Shanuzi,16.0,1340.0,97.0,1.0,9.0,48.0,51.0,642428.32235,41027.0
2023-07-19,Nuevo Horizonte,,,,,,,,28949.33132,1813.0
2023-07-19,Palmawasi,43.0,1868.0,88.0,0.0,0.0,46.0,8.0,660122.89646,39377.0
2023-07-19,Shanuzi,13.0,1573.0,116.0,0.0,7.0,38.0,34.0,670852.05793,41814.0
2023-07-20,Nuevo Horizonte,,,,,,,,29380.66471,1846.0
2023-07-20,Palmawasi,44.0,1570.0,305.0,0.0,0.0,34.0,6.0,621335.78137,38378.0
2023-07-20,Shanuzi,14.0,1918.0,119.0,3.0,16.0,62.0,59.0,691369.95444,43467.0
2023-07-21,Nuevo Horizonte,,,,,,,,41126.564150000006,2584.0
2023-07-21,Palmawasi,24.0,1985.0,88.0,0.0,0.0,53.0,4.0,675293.6510899999,40930.0
2023-07-21,Shanuzi,11.0,2145.0,116.0,3.0,18.0,68.0,72.0,738782.28986,47947.0
2023-07-22,Nuevo Horizonte,,,,,,,,28305.58941,1785.0
2023-07-22,Palmawasi,11.0,1555.0,63.0,0.0,0.0,49.0,1.0,616047.39331,38052.0
2023-07-22,Shanuzi,9.0,540.0,29.0,3.0,5.0,14.0,23.0,686623.43276,44085.0
2023-07-24,Nuevo Horizonte,,,,,,,,19319.56701,1245.0
2023-07-24,Palmawasi,54.0,2065.0,99.0,0.0,0.0,31.0,8.0,610615.93281,36647.0
2023-07-24,Shanuzi,21.0,1929.0,101.0,2.0,8.0,39.0,58.0,679481.39258,43493.0
2023-07-25,Nuevo Horizonte,,,,,,,,24118.86991,1533.0
2023-07-25,Palmawasi,13.0,1709.0,65.0,0.0,0.0,52.0,3.0,633396.88068,38574.0
2023-07-25,Shanuzi,9.0,1255.0,62.0,3.0,13.0,42.0,34.0,796628.11664,49650.0
2023-07-26,Nuevo Horizonte,,,,,,,,34315.37928,2184.0
2023-07-26,Palmawasi,8.0,1897.0,87.0,0.0,0.0,42.0,5.0,689618.17773,41310.0
2023-07-26,Shanuzi,21.0,1425.0,80.0,2.0,10.0,43.0,67.0,727433.28856,45414.0
2023-07-27,Nuevo Horizonte,,,,,,,,52585.03385,3348.0
2023-07-27,Palmawasi,15.0,1799.0,97.0,0.0,0.0,50.0,5.0,728111.63384,46412.0
2023-07-27,Shanuzi,0.0,181.0,17.0,0.0,0.0,0.0,7.0,719194.85396,43968.0
2023-07-28,Shanuzi,7.0,695.0,47.0,4.0,10.0,27.0,27.0,659722.79012,40583.0
2023-07-31,Nuevo Horizonte,,,,,,,,32172.22023,2064.0
2023-07-31,Palmawasi,31.0,2992.0,77.0,0.0,0.0,32.0,10.0,665510.91973,47124.0
2023-07-31,Shanuzi,3.0,311.0,23.0,1.0,0.0,0.0,3.0,667605.15588,40402.0
2023-08-01,Nuevo Horizonte,,,,,,,,17068.11102,1095.0
2023-08-01,Palmawasi,33.0,3073.0,159.0,0.0,0.0,104.0,11.0,770465.64205,52183.0
2023-08-01,Shanuzi,16.0,814.0,52.0,0.0,5.0,40.0,35.0,809841.44815,50777.0
2023-08-02,Nuevo Horizonte,,,,,,,,27651.8986,1774.0
2023-08-02,Palmawasi,44.0,2468.0,69.0,0.0,0.0,77.0,6.0,744125.66347,49755.0
2023-08-02,Shanuzi,11.0,1544.0,91.0,0.0,8.0,38.0,44.0,1034387.7165000001,57496.0
2023-08-03,Nuevo Horizonte,,,,,,,,51108.1237,3253.0
2023-08-03,Palmawasi,18.0,2065.0,92.0,0.0,0.0,58.0,10.0,789991.40286,55795.0
2023-08-03,Shanuzi,8.0,1563.0,70.0,7.0,15.0,31.0,26.0,973543.86828,58102.0
2023-08-04,Nuevo Horizonte,,,,,,,,63953.13742,4035.0
2023-08-04,Palmawasi,22.0,2434.0,90.0,0.0,0.0,62.0,12.0,772445.81271,50929.0
2023-08-04,Shanuzi,5.0,385.0,25.0,0.0,2.0,0.0,4.0,755063.6499300001,47355.0
2023-08-05,Nuevo Horizonte,,,,,,,,53287.9386,3359.0
2023-08-05,Palmawasi,10.0,2027.0,47.0,5.0,0.0,87.0,10.0,778139.0598599999,47110.0
2023-08-07,Nuevo Horizonte,,,,,,,,34100.98987,2140.0
2023-08-07,Palmawasi,35.0,2163.0,127.0,0.0,0.0,59.0,10.0,719995.80703,43798.0
2023-08-07,Shanuzi,,,,,,,,360909.32092,23378.0
2023-08-08,Nuevo Horizonte,,,,,,,,44543.0905,2855.0
2023-08-08,Palmawasi,29.0,2674.0,128.0,0.0,0.0,72.0,11.0,763021.34699,45353.0
2023-08-08,Shanuzi,9.0,1016.0,101.0,2.0,10.0,27.0,32.0,843980.2617200001,48411.0
2023-08-09,Nuevo Horizonte,,,,,,,,75463.52021,4820.0
2023-08-09,Palmawasi,35.0,3235.0,163.0,0.0,0.0,68.0,14.0,849077.7051199999,53013.0
2023-08-09,Shanuzi,3.0,1831.0,82.0,8.0,17.0,34.0,22.0,996671.1964799999,59863.0
2023-08-10,Nuevo Horizonte,,,,,,,,31545.5291,2026.0
2023-08-10,Palmawasi,34.0,2336.0,134.0,0.0,0.0,107.0,9.0,801043.92978,49250.0
2023-08-10,Shanuzi,17.0,1569.0,76.0,0.0,9.0,33.0,44.0,1027356.16073,63248.0
2023-08-11,Nuevo Horizonte,,,,,,,,42004.41788,2714.0
2023-08-11,Palmawasi,9.0,3178.0,150.0,0.0,0.0,36.0,12.0,860431.06378,51294.0
2023-08-11,Shanuzi,5.0,1148.0,132.0,9.0,30.0,32.0,43.0,1056043.62635,63387.0
2023-08-12,Nuevo Horizonte,,,,,,,,60489.60424,3945.0
2023-08-12,Palmawasi,29.0,2949.0,144.0,0.0,0.0,75.0,6.0,823102.6859500001,49101.0
2023-08-12,Shanuzi,2.0,201.0,28.0,1.0,2.0,0.0,1.0,1034466.60693,63461.0
2023-08-14,Nuevo Horizonte,,,,,,,,29599.56076,1952.0
2023-08-14,Palmawasi,14.0,2741.0,182.0,0.0,0.0,76.0,12.0,692334.70587,41529.0
2023-08-14,Shanuzi,37.0,1302.0,61.0,5.0,15.0,77.0,69.0,924132.96103,56064.0
2023-08-15,Nuevo Horizonte,,,,,,,,42749.66685,2820.0
2023-08-15,Palmawasi,30.0,3739.0,115.0,0.0,0.0,55.0,8.0,865127.79428,51327.0
2023-08-15,Shanuzi,10.0,1873.0,122.0,4.0,29.0,110.0,72.0,919484.54784,55809.0
2023-08-16,Nuevo Horizonte,,,,,,,,53952.17966,3620.0
2023-08-16,Palmawasi,23.0,3448.0,173.0,0.0,0.0,87.0,19.0,892997.14362,54828.0
2023-08-16,Shanuzi,7.0,1503.0,99.0,4.0,10.0,69.0,59.0,1084597.99671,65784.0
2023-08-17,Nuevo Horizonte,,,,,,,,44348.18505,2981.0
2023-08-17,Palmawasi,51.0,2803.0,110.0,0.0,0.0,90.0,10.0,924126.76668,61874.0
2023-08-17,Shanuzi,9.0,2021.0,94.0,2.0,12.0,73.0,88.0,1047978.85759,65683.0
2023-08-18,Nuevo Horizonte,,,,,,,,44831.05437,3010.0
2023-08-18,Palmawasi,16.0,2534.0,108.0,0.0,0.0,80.0,10.0,910749.23994,60731.0
2023-08-18,Shanuzi,41.0,3434.0,156.0,9.0,30.0,165.0,103.0,846309.2097499999,53349.0
2023-08-19,Nuevo Horizonte,,,,,,,,69516.19158,4662.0
2023-08-19,Palmawasi,8.0,2011.0,82.0,0.0,0.0,55.0,6.0,897343.1074,60028.0
2023-08-19,Shanuzi,18.0,2116.0,100.0,3.0,20.0,86.0,43.0,1093219.39856,66743.0
2023-08-20,Palmawasi,,,,,,,,54148.939190000005,3023.0
2023-08-21,Nuevo Horizonte,,,,,,,,66775.60741,4459.0
2023-08-21,Palmawasi,25.0,4073.0,349.0,0.0,0.0,69.0,13.0,802491.65258,53939.0
2023-08-21,Shanuzi,16.0,3145.0,162.0,18.0,41.0,216.0,110.0,1040883.1534899999,63194.0
2023-08-22,Nuevo Horizonte,,,,,,,,44147.67674,2948.0
2023-08-22,Palmawasi,14.0,1710.0,94.0,0.0,0.0,42.0,1.0,893158.6466099999,52497.0
2023-08-22,Shanuzi,24.0,3775.0,158.0,16.0,43.0,189.0,78.0,1097291.29831,67287.0
2023-08-23,Nuevo Horizonte,,,,,,,,50979.60777,3404.0
2023-08-23,Palmawasi,28.0,4272.0,177.0,0.0,0.0,85.0,11.0,980958.55317,57297.0
2023-08-23,Shanuzi,18.0,2834.0,145.0,15.0,21.0,145.0,89.0,1082718.18751,66233.0
2023-08-24,Nuevo Horizonte,,,,,,,,44322.2299,2947.0
2023-08-24,Palmawasi,36.0,3081.0,127.0,0.0,0.0,68.0,8.0,914181.40845,53242.0
2023-08-24,Shanuzi,4.0,872.0,55.0,6.0,10.0,40.0,30.0,1063974.23612,66978.0
2023-08-25,Nuevo Horizonte,,,,,,,,54664.38756,3636.0
2023-08-25,Palmawasi,44.0,4382.0,190.0,0.0,0.0,107.0,6.0,994598.16336,58090.0
2023-08-25,Shanuzi,8.0,1482.0,51.0,3.0,2.0,74.0,25.0,1016548.77126,63321.0
2023-08-26,Nuevo Horizonte,,,,,,,,54775.843120000005,3647.0
2023-08-26,Palmawasi,20.0,3330.0,159.0,0.0,0.0,89.0,11.0,966530.82742,57332.0
2023-08-26,Shanuzi,19.0,2704.0,53.0,7.0,2.0,85.0,81.0,985065.2387000001,62422.0
2023-08-27,Nuevo Horizonte,,,,,,,,420.86386,28.0
2023-08-27,Palmawasi,,,,,,,,60261.97041,3361.0
2023-08-28,Nuevo Horizonte,,,,,,,,57733.45644,3841.0
2023-08-28,Palmawasi,21.0,3177.0,128.0,0.0,0.0,47.0,7.0,958630.29868,57220.0
2023-08-28,Shanuzi,10.0,3297.0,105.0,6.0,39.0,132.0,79.0,950723.755,59455.0
2023-08-29,Nuevo Horizonte,,,,,,,,73170.2898,4868.0
2023-08-29,Palmawasi,13.0,3882.0,187.0,0.0,0.0,121.0,13.0,1016974.7094800001,63849.0
2023-08-29,Shanuzi,13.0,2430.0,75.0,5.0,23.0,97.0,58.0,988686.15699,61587.0
2023-08-30,Nuevo Horizonte,,,,,,,,48872.79977,3283.0
2023-08-30,Palmawasi,15.0,2196.0,49.0,0.0,0.0,40.0,8.0,977917.8055199999,63213.0
2023-08-30,Shanuzi,12.0,1580.0,60.0,6.0,7.0,81.0,34.0,891830.87964,55769.0
2023-08-31,Nuevo Horizonte,,,,,,,,60997.35755,4094.0
2023-08-31,Palmawasi,19.0,3183.0,102.0,0.0,0.0,88.0,3.0,899924.61472,60122.0
2023-08-31,Shanuzi,11.0,1202.0,27.0,1.0,0.0,79.0,24.0,841643.3251499999,52978.0
2023-09-01,Nuevo Horizonte,,,,,,,,78442.8196,5300.0
2023-09-01,Palmawasi,18.0,2640.0,76.0,0.0,0.0,78.0,11.0,853488.23483,57279.0
2023-09-01,Shanuzi,19.0,1761.0,40.0,2.0,4.0,70.0,31.0,600320.27147,37866.0
2023-09-02,Nuevo Horizonte,,,,,,,,8538.85606,648.0
2023-09-04,Nuevo Horizonte,,,,,,,,67066.07027,5110.0
2023-09-04,Palmawasi,47.0,3709.0,106.0,0.0,0.0,82.0,6.0,849921.24807,52319.0
2023-09-04,Shanuzi,6.0,1351.0,23.0,0.0,3.0,75.0,25.0,440140.81384,24626.0
2023-09-05,Nuevo Horizonte,,,,,,,,73584.6958,5627.0
2023-09-05,Palmawasi,24.0,3179.0,109.0,0.0,0.0,48.0,8.0,952198.987,59940.0
2023-09-05,Shanuzi,20.0,2447.0,66.0,3.0,10.0,128.0,75.0,723814.45728,49411.0
2023-09-06,Nuevo Horizonte,,,,,,,,89134.62551,6525.0
2023-09-06,Palmawasi,17.0,2595.0,65.0,0.0,0.0,62.0,1.0,1057267.6672,62315.0
2023-09-06,Shanuzi,22.0,2673.0,81.0,4.0,1.0,130.0,65.0,949219.95077,65356.0
2023-09-07,Nuevo Horizonte,,,,,,,,83445.84182999999,5918.0
2023-09-07,Palmawasi,42.0,3907.0,97.0,0.0,0.0,71.0,9.0,1109662.1441,65395.3
2023-09-07,Shanuzi,17.0,3913.0,126.0,23.0,18.0,220.0,83.0,881665.11149,65683.0
2023-09-08,Nuevo Horizonte,,,,,,,,84747.66886,5971.0
2023-09-08,Palmawasi,17.0,2734.0,67.0,0.0,0.0,43.0,1.0,1078873.78636,63659.0
2023-09-08,Shanuzi,10.0,3052.0,165.0,11.0,21.0,178.0,64.0,981050.71469,71932.0
2023-09-09,Nuevo Horizonte,,,,,,,,66025.47732,4593.0
2023-09-09,Palmawasi,22.0,4686.0,110.0,0.0,0.0,43.0,8.0,717793.58681,42716.0
2023-09-09,Shanuzi,11.0,3461.0,130.0,8.0,22.0,179.0,66.0,936470.81149,66183.0
2023-09-10,Shanuzi,,,,,,,,254903.22901,16874.0
2023-09-11,Nuevo Horizonte,,,,,,,,92055.12623,6414.0
2023-09-11,Palmawasi,13.0,2795.0,62.0,0.0,0.0,70.0,5.0,1084103.07603,63382.0
2023-09-11,Shanuzi,9.0,3596.0,127.0,18.0,15.0,174.0,56.0,916043.46576,64643.0
2023-09-12,Nuevo Horizonte,,,,,,,,89119.63952,6196.0
2023-09-12,Palmawasi,18.0,3555.0,113.0,0.0,0.0,47.0,7.0,1073485.84704,66449.0
2023-09-12,Shanuzi,14.0,4175.0,316.0,13.0,44.0,173.0,72.0,957442.91651,68333.0
2023-09-13,Nuevo Horizonte,,,,,,,,95140.35022,6640.0
2023-09-13,Palmawasi,25.0,3669.0,119.0,1.0,0.0,98.0,3.0,1064847.17521,71721.0
2023-09-13,Shanuzi,4.0,2302.0,100.0,3.0,11.0,101.0,61.0,1013304.2842999999,70316.0
2023-09-14,Nuevo Horizonte,,,,,,,,83516.61373,5794.0
2023-09-14,Palmawasi,19.0,3680.0,105.0,0.0,0.0,64.0,6.0,869657.45451,59852.0
2023-09-14,Shanuzi,4.0,4120.0,209.0,8.0,42.0,114.0,61.0,912636.63793,63702.0
2023-09-15,Nuevo Horizonte,,,,,,,,86623.19643,6047.0
2023-09-15,Palmawasi,26.0,3512.0,102.0,0.0,0.0,47.0,3.0,1152811.90265,71867.0
