FECHA,PLANTACION,TIPO_PERDIDA,COSECHA TM,PERDIDA TM
2024-06-15 17:00:00,Shanuzi,Transporte puesto,132.0,0.12297562342392825
2024-06-17 00:00:00,Palmawasi,Cosecha puesto,540.0,1.15
2024-06-17 00:00:00,Palmawasi,Transporte puesto,438.4998,0.4179
2024-06-17 00:00:00,Shanuzi,Cosecha puesto,467.02000000000004,2.11
2024-06-17 17:00:00,Shanuzi,Transporte bin,117.0,0.07180087527352297
2024-06-17 17:00:00,Shanuzi,Transporte puesto,45.0,0.14951054216867468
2024-06-18 00:00:00,Palmawasi,Cosecha puesto,603.0,1.1600000000000001
2024-06-18 00:00:00,Palmawasi,Transporte puesto,274.0999,0.15660000000000002
2024-06-18 00:00:00,Shanuzi,Cosecha puesto,435.59,2.78
2024-06-18 17:00:00,Shanuzi,Transporte bin,127.0,0.07866083150984682
2024-06-18 17:00:00,Shanuzi,Transporte puesto,362.0,0.26888079588642966
2024-06-19 00:00:00,Palmawasi,Cosecha puesto,740.0,1.46
2024-06-19 00:00:00,Palmawasi,Transporte puesto,118.3258,0.0616
2024-06-19 00:00:00,Shanuzi,Cosecha puesto,647.74,2.98
2024-06-19 17:00:00,Shanuzi,Transporte puesto,237.0,0.37161334675598673
2024-06-20 00:00:00,Nuevo Horizonte,Cosecha puesto,19.0,0.03
2024-06-20 00:00:00,Palmawasi,Cosecha puesto,593.0,1.26
2024-06-20 00:00:00,Palmawasi,Transporte puesto,512.3798,0.3768
2024-06-20 00:00:00,Shanuzi,Cosecha puesto,690.56,2.57
2024-06-20 17:00:00,Shanuzi,Transporte puesto,442.0,0.7920339093310752
2024-06-21 00:00:00,Shanuzi,Cosecha puesto,515.9100000000001,1.59
2024-06-21 17:00:00,Shanuzi,Transporte bin,70.0,0.040245076586433254
2024-06-22 00:00:00,Palmawasi,Cosecha puesto,430.0,0.79
2024-06-22 00:00:00,Palmawasi,Transporte bin,88.47,0.0035
2024-06-22 00:00:00,Palmawasi,Transporte puesto,411.6098,0.449
2024-06-22 00:00:00,Shanuzi,Cosecha puesto,771.8299999999999,3.21
2024-06-22 17:00:00,Shanuzi,Transporte bin,117.0,0.13033916849015315
2024-06-22 17:00:00,Shanuzi,Transporte puesto,164.0,0.585167816091954
2024-06-24 00:00:00,Shanuzi,Cosecha puesto,506.37,1.7200000000000002
2024-06-24 17:00:00,Shanuzi,Transporte puesto,154.0,0.2628622087132725
2024-06-25 00:00:00,Palmawasi,Cosecha puesto,550.0,1.45
2024-06-25 00:00:00,Palmawasi,Transporte puesto,170.3492,0.0605
2024-06-25 00:00:00,Shanuzi,Cosecha puesto,318.76,1.5699999999999998
2024-06-25 17:00:00,Shanuzi,Transporte puesto,91.0,0.16130872483221478
2024-06-26 00:00:00,Palmawasi,Cosecha puesto,758.0,1.84
2024-06-26 00:00:00,Palmawasi,Transporte puesto,812.6898,0.9125
2024-06-26 00:00:00,Shanuzi,Cosecha puesto,315.04999999999995,1.06
2024-06-26 17:00:00,Shanuzi,Transporte puesto,308.0,1.1748730727064756
2024-06-27 00:00:00,Palmawasi,Cosecha puesto,530.0,1.04
2024-06-27 00:00:00,Palmawasi,Transporte bin,159.73,0.0049
2024-06-27 00:00:00,Palmawasi,Transporte puesto,350.594,0.2991
2024-06-27 00:00:00,Shanuzi,Cosecha puesto,394.34,1.63
2024-06-27 17:00:00,Shanuzi,Transporte puesto,111.0,0.2612687865844012
2024-06-29 00:00:00,Palmawasi,Cosecha puesto,494.0,0.9199999999999999
2024-06-29 00:00:00,Palmawasi,Transporte puesto,460.7297,0.7968999999999999
2024-07-01 00:00:00,Palmawasi,Cosecha puesto,613.0,1.49
2024-07-01 00:00:00,Palmawasi,Transporte puesto,543.1597,0.389
2024-07-01 00:00:00,Shanuzi,Cosecha puesto,274.86,0.69
2024-07-01 17:00:00,Shanuzi,Transporte bin,39.0,0.029679132791327917
2024-07-02 00:00:00,Palmawasi,Cosecha puesto,718.0,1.8800000000000001
2024-07-02 00:00:00,Palmawasi,Transporte puesto,478.3098,0.4363
2024-07-02 00:00:00,Shanuzi,Cosecha puesto,310.97,1.29
2024-07-02 17:00:00,Shanuzi,Transporte bin,29.0,0.0851397616468039
2024-07-02 17:00:00,Shanuzi,Transporte puesto,330.0,0.35585690803532244
2024-07-03 00:00:00,Nuevo Horizonte,Cosecha puesto,24.0,0.04
2024-07-03 00:00:00,Nuevo Horizonte,Transporte puesto,43.72,0.0211
2024-07-03 00:00:00,Palmawasi,Cosecha puesto,690.0,1.3699999999999999
2024-07-03 00:00:00,Palmawasi,Transporte puesto,295.5925,0.2485
2024-07-03 00:00:00,Shanuzi,Cosecha puesto,425.25,2.23
2024-07-04 00:00:00,Palmawasi,Cosecha puesto,807.0,1.57
2024-07-04 00:00:00,Palmawasi,Transporte puesto,361.21770000000004,0.7914
2024-07-04 00:00:00,Shanuzi,Cosecha puesto,692.25,3.66
2024-07-04 17:00:00,Shanuzi,Transporte bin,65.0,0.062076964769647705
2024-07-04 17:00:00,Shanuzi,Transporte puesto,202.0,0.26275102288374697
2024-07-05 00:00:00,Shanuzi,Cosecha puesto,487.93,2.79
